statusCode,requestResponseLatency,requestTime,responseTime,requestId
429,1465,1567786904748,1567786906213,1DK3SBJG8
429,1366,1567786904848,1567786906214,1DK3PLCVK
429,3006,1567786904648,1567786907654,1DK3TAFMT
429,2707,1567786904948,1567786907655,1DK3V6KTR
429,2613,1567786905048,1567786907661,1DK3S0G6V
429,2514,1567786905148,1567786907662,1DK3ULNU9
429,2414,1567786905248,1567786907662,1DK3M8F0E
429,2116,1567786905548,1567786907664,1DK3RFDND
429,2017,1567786905648,1567786907665,1DK3RFM4Q
429,2319,1567786905348,1567786907667,1DK3MKVG5
429,2227,1567786905448,1567786907675,1DK3QI0R8
429,2445,1567786905748,1567786908193,1DK3RUNVK
429,2345,1567786905848,1567786908193,1DK3T0HNJ
429,1471,1567786907048,1567786908519,1DK3VGVT8
429,1372,1567786907148,1567786908520,1DK3UOPO6
429,1573,1567786906948,1567786908521,1DK3S6LFE
429,1273,1567786907248,1567786908521,1DK3SSILB
429,1179,1567786907348,1567786908527,1DK3RONNQ
429,3069,1567786907548,1567786910617,1DK3SVDQ8
429,3170,1567786907448,1567786910618,1DK3NL6FI
429,1103,1567786909748,1567786910851,1DK3M410F
429,1010,1567786909848,1567786910858,1DK3URFQA
429,910,1567786909949,1567786910859,1DK3MQRL6
429,811,1567786910048,1567786910859,1DK3TO4K5
429,1045,1567786910148,1567786911193,1DK3PUJ0D
429,945,1567786910248,1567786911193,1DK3MU91S
429,2845,1567786908348,1567786911193,1DK3U8KJB
429,2753,1567786908448,1567786911201,1DK3P434U
429,1437,1567786910648,1567786912085,1DK3P81KG
429,3537,1567786908548,1567786912085,1DK3P1CAV
429,6349,1567786905948,1567786912297,1DK3VH09M
429,1598,1567786910749,1567786912347,1DK3V2ANH
429,1809,1567786910548,1567786912357,1DK3TPCPG
429,1210,1567786911148,1567786912358,1DK3QREKJ
429,1310,1567786911048,1567786912358,1DK3PPJAG
429,1110,1567786911249,1567786912359,1DK3RMCUD
429,1752,1567786911348,1567786913100,1DK3NBAPU
429,1552,1567786911548,1567786913100,1DK3T9O0A
429,2255,1567786910848,1567786913103,1DK3RQMAT
429,7214,1567786906048,1567786913262,1DK3V5GGE
429,5315,1567786907948,1567786913263,1DK3PIK5P
429,5215,1567786908048,1567786913263,1DK3P132I
429,5017,1567786908248,1567786913265,1DK3V5HV9
429,3367,1567786910348,1567786913715,1DK3V2OHD
429,3269,1567786910448,1567786913717,1DK3U17JL
200,17969,1567786895748,1567786913717,1DK3PR0R8
429,1870,1567786911848,1567786913718,1DK3PJIPB
429,1779,1567786911948,1567786913727,1DK3S2A05
429,6079,1567786907648,1567786913727,1DK3QJE3H
429,5980,1567786907748,1567786913728,1DK3UFTR3
429,887,1567786912848,1567786913735,1DK3UA5R0
429,5888,1567786907848,1567786913736,1DK3O9LFQ
429,4120,1567786910948,1567786915068,1DK3M3L4I
429,3020,1567786912048,1567786915068,1DK3VC75G
429,2920,1567786912148,1567786915068,1DK3TNOA6
429,2820,1567786912248,1567786915068,1DK3QDJN9
429,2721,1567786912348,1567786915069,1DK3U7BUT
429,2628,1567786912448,1567786915076,1DK3T3B5J
429,924,1567786915349,1567786916273,1DK3RFKFA
429,1528,1567786915148,1567786916676,1DK3VKAPR
429,1634,1567786915048,1567786916682,1DK3OEO7H
200,21835,1567786894848,1567786916683,1DK3ONRT1
429,1867,1567786915248,1567786917115,1DK3Q0NS8
429,1899,1567786915448,1567786917347,1DK3RCQ2S
429,1699,1567786915648,1567786917347,1DK3N9TRJ
429,1799,1567786915548,1567786917347,1DK3TRANJ
429,2399,1567786914948,1567786917347,1DK3TT5SI
429,1500,1567786915848,1567786917348,1DK3QR1BJ
429,1201,1567786916148,1567786917349,1DK3Q1O0M
429,9486,1567786908148,1567786917634,1DK3PPTV0
429,1974,1567786915748,1567786917722,1DK3R9MMV
429,1782,1567786915948,1567786917730,1DK3R9LC9
429,1994,1567786916248,1567786918242,1DK3UDQON
429,998,1567786917248,1567786918246,1DK3TV90K
429,2157,1567786916448,1567786918605,1DK3NAVVD
429,1757,1567786916848,1567786918605,1DK3PRMSD
429,2257,1567786916348,1567786918605,1DK3NGR7R
200,23015,1567786895648,1567786918663,1DK3PVJ0Q
429,1874,1567786917048,1567786918922,1DK3Q3E12
429,1786,1567786917348,1567786919134,1DK3Q4702
429,1687,1567786917448,1567786919135,1DK3S9OIL
429,7717,1567786911648,1567786919365,1DK3RSKD6
429,7617,1567786911749,1567786919366,1DK3U8BPN
429,6320,1567786913048,1567786919368,1DK3UDMPD
429,6226,1567786913148,1567786919374,1DK3RB5NU
429,2666,1567786916748,1567786919414,1DK3NRCKL
429,2766,1567786916648,1567786919414,1DK3N18UV
429,1766,1567786917648,1567786919414,1DK3S5TEQ
429,1667,1567786917748,1567786919415,1DK3VIHKU
429,1568,1567786917848,1567786919416,1DK3PMFGR
429,1756,1567786918248,1567786920004,1DK3N3BIB
429,1656,1567786918348,1567786920004,1DK3OPNOB
429,1562,1567786918448,1567786920010,1DK3NIC73
429,2269,1567786918148,1567786920417,1DK3QH97G
429,1849,1567786919048,1567786920897,1DK3RPC3E
429,950,1567786919948,1567786920898,1DK3U5OTB
429,2850,1567786918048,1567786920898,1DK3RS22K
429,1143,1567786920148,1567786921291,1DK3QSA6P
429,1046,1567786920248,1567786921294,1DK3NCHHS
429,951,1567786920348,1567786921299,1DK3OGPI9
429,2151,1567786919148,1567786921299,1DK3SH6PR
429,2053,1567786919248,1567786921301,1DK3RJRPN
429,4578,1567786918760,1567786923338,1DK3SO71O
429,6191,1567786917148,1567786923339,1DK3QNHDR
429,4491,1567786918848,1567786923339,1DK3R121B
429,4554,1567786920048,1567786924602,1DK3TTH0G
429,3755,1567786920848,1567786924603,1DK3OESJ6
429,2066,1567786922548,1567786924614,1DK3RDI93
429,2167,1567786922448,1567786924615,1DK3R5RS8
429,1473,1567786923148,1567786924621,1DK3RGPT7
429,1973,1567786922648,1567786924621,1DK3O2261
429,975,1567786923648,1567786924623,1DK3T1ABG
200,16807,1567786908948,1567786925755,1DK3TQI7P
429,12880,1567786913348,1567786926228,1DK3UP0Q5
429,14781,1567786911448,1567786926229,1DK3OQOJI
200,9691,1567786916548,1567786926239,1DK3RD166
429,13694,1567786912548,1567786926242,1DK3U9SB7
429,13597,1567786912648,1567786926245,1DK3OHH1B
429,12988,1567786913448,1567786926436,1DK3V0TAT
429,13688,1567786912748,1567786926436,1DK3SVK6U
429,12888,1567786913548,1567786926436,1DK3NH4AP
429,12789,1567786913648,1567786926437,1DK3RTOES
429,7752,1567786919548,1567786927300,1DK3TUQOM
429,7658,1567786919648,1567786927306,1DK3S12PR
429,14756,1567786913248,1567786928004,1DK3MVVUF
429,10038,1567786918548,1567786928586,1DK3UEEAH
429,9946,1567786918648,1567786928594,1DK3MJ8TF
429,11053,1567786917948,1567786929001,1DK3TU63T
429,10054,1567786918948,1567786929002,1DK3M70C1
429,1354,1567786927648,1567786929002,1DK3RQ2OD
429,1054,1567786927948,1567786929002,1DK3R315V
429,962,1567786928048,1567786929010,1DK3UDH0L
429,4570,1567786925648,1567786930218,1DK3UC5GI
429,4471,1567786925748,1567786930219,1DK3OSTPP
200,14276,1567786916049,1567786930325,1DK3VAN9B
429,9218,1567786923548,1567786932766,1DK3OFHHI
429,9318,1567786923448,1567786932766,1DK3UQ3P2
429,12260,1567786920648,1567786932908,1DK3NQMPU
429,12160,1567786920748,1567786932908,1DK3VH0KE
429,13748,1567786919448,1567786933196,1DK3TT82I
429,13848,1567786919348,1567786933196,1DK3TK8PC
429,12648,1567786920548,1567786933196,1DK3RGPI0
429,12748,1567786920448,1567786933196,1DK3U523C
429,13349,1567786919848,1567786933197,1DK3Q2ITB
429,13449,1567786919748,1567786933197,1DK3UEF7C
429,465,1567786932948,1567786933413,1DK3RG8P1
