statusCode,requestResponseLatency,requestTime,responseTime,requestId
429,113,1567709847616,1567709847729,1DK1KE4II
429,110,1567709847716,1567709847826,1DK1L6TMK
429,916,1567709848016,1567709848932,1DK1GE4JG
429,817,1567709848116,1567709848933,1DK1ERLO8
429,1135,1567709847816,1567709848951,1DK1FC4Q2
429,1035,1567709847916,1567709848951,1DK1EN859
429,735,1567709848216,1567709848951,1DK1HPU8L
429,945,1567709848316,1567709849261,1DK1IMIOA
429,750,1567709848516,1567709849266,1DK1CMO0K
429,551,1567709848717,1567709849268,1DK1DT435
429,452,1567709848816,1567709849268,1DK1H8PJM
429,1722,1567709848916,1567709850638,1DK1ENUNI
429,1522,1567709849116,1567709850638,1DK1HN8SN
429,1623,1567709849016,1567709850639,1DK1IODES
429,1423,1567709849216,1567709850639,1DK1H65D2
429,1228,1567709849416,1567709850644,1DK1GTQQT
429,1328,1567709849316,1567709850644,1DK1GK5KT
429,932,1567709849716,1567709850648,1DK1J34C9
429,832,1567709849816,1567709850648,1DK1GQM91
429,1132,1567709849516,1567709850648,1DK1HQL5G
429,1033,1567709849616,1567709850649,1DK1JPB03
429,733,1567709849916,1567709850649,1DK1LMJJE
429,633,1567709850016,1567709850649,1DK1HRSVF
429,756,1567709850216,1567709850972,1DK1H0FTC
429,558,1567709850416,1567709850974,1DK1JTRB2
429,459,1567709850516,1567709850975,1DK1JL5DG
429,377,1567709850616,1567709850993,1DK1IR7AF
429,581,1567709850716,1567709851297,1DK1E4QQE
200,6371,1567709845116,1567709851487,1DK1DB80S
429,730,1567709850816,1567709851546,1DK1FDNEP
429,531,1567709851016,1567709851547,1DK1G16CD
429,431,1567709851116,1567709851547,1DK1K1C43
429,631,1567709850916,1567709851547,1DK1M4KUA
429,558,1567709851216,1567709851774,1DK1E0TD2
429,794,1567709851316,1567709852110,1DK1CPVO2
200,11023,1567709845316,1567709856339,1DK1CRIKM
429,1043,1567709855616,1567709856659,1DK1KIJQ5
429,944,1567709855716,1567709856660,1DK1DJULL
429,1147,1567709855516,1567709856663,1DK1LPHT5
429,952,1567709856216,1567709857168,1DK1IRD9I
429,1052,1567709856116,1567709857168,1DK1G8LLE
429,731,1567709860016,1567709860747,1DK1HLSJH
429,5020,1567709855816,1567709860836,1DK1J76U1
429,4921,1567709855916,1567709860837,1DK1FJ11M
429,4827,1567709856016,1567709860843,1DK1I9DO1
429,939,1567709860116,1567709861055,1DK1EUG8J
429,839,1567709860216,1567709861055,1DK1FH6GA
429,1037,1567709860316,1567709861353,1DK1HGOPR
429,938,1567709860416,1567709861354,1DK1FEQEF
429,345,1567709861016,1567709861361,1DK1EK9EJ
429,245,1567709861116,1567709861361,1DK1GH6K8
429,443,1567709861316,1567709861759,1DK1JMG6L
429,3705,1567709859716,1567709863421,1DK1FR9KF
429,3507,1567709859916,1567709863423,1DK1DIL04
429,3607,1567709859816,1567709863423,1DK1G4OEU
429,2919,1567709860516,1567709863435,1DK1L4LBF
429,1428,1567709862016,1567709863444,1DK1G6T30
429,2117,1567709861416,1567709863533,1DK1FJTCM
429,1925,1567709861616,1567709863541,1DK1LNJKS
429,2025,1567709861516,1567709863541,1DK1KEPHJ
429,1825,1567709861716,1567709863541,1DK1DFM1U
429,1165,1567709863116,1567709864281,1DK1CO2UK
429,674,1567709863616,1567709864290,1DK1FV5BV
429,3719,1567709860616,1567709864335,1DK1E18MT
429,3519,1567709860816,1567709864335,1DK1EBRKM
429,1730,1567709863716,1567709865446,1DK1JOIFB
429,1630,1567709863817,1567709865447,1DK1JGP22
429,1932,1567709863516,1567709865448,1DK1JHR18
429,1180,1567709864316,1567709865496,1DK1LRSVP
429,1080,1567709864416,1567709865496,1DK1ISDJR
429,980,1567709864516,1567709865496,1DK1KAKB0
429,881,1567709864616,1567709865497,1DK1ISE6Q
429,1865,1567709864216,1567709866081,1DK1L7FRC
429,5474,1567709860916,1567709866390,1DK1HIVC7
200,23179,1567709843220,1567709866399,1DK1FLEQ4
200,23124,1567709844716,1567709867840,1DK1L837I
429,7474,1567709860716,1567709868190,1DK1J7R8R
429,6974,1567709861216,1567709868190,1DK1IDJPI
429,6375,1567709861816,1567709868191,1DK1GVC27
429,6075,1567709862116,1567709868191,1DK1E9ODP
429,6275,1567709861916,1567709868191,1DK1GGKCO
429,5976,1567709862216,1567709868192,1DK1DN8UL
429,5877,1567709862316,1567709868193,1DK1LAO4O
429,4077,1567709864116,1567709868193,1DK1GLP6A
429,5777,1567709862416,1567709868193,1DK1GO64U
429,4877,1567709863316,1567709868193,1DK1J0F46
429,4178,1567709864016,1567709868194,1DK1CNH59
429,1092,1567709867416,1567709868508,1DK1I57GA
429,992,1567709867516,1567709868508,1DK1DDP83
429,1196,1567709867316,1567709868512,1DK1E7UCJ
429,6117,1567709862716,1567709868833,1DK1K9RLK
429,6017,1567709862816,1567709868833,1DK1H252G
429,5818,1567709863016,1567709868834,1DK1IT39L
429,4121,1567709864716,1567709868837,1DK1FTPJE
429,5627,1567709863216,1567709868843,1DK1LJ9ON
429,1386,1567709867816,1567709869202,1DK1KIUIM
429,1187,1567709868016,1567709869203,1DK1IV7GU
429,1488,1567709867716,1567709869204,1DK1D5NA9
429,1640,1567709867616,1567709869256,1DK1L9D2L
429,1341,1567709867916,1567709869257,1DK1JFGCR
429,942,1567709868316,1567709869258,1DK1FHF6D
429,1489,1567709868416,1567709869905,1DK1F0V7S
429,1062,1567709869316,1567709870378,1DK1DTLPA
429,7322,1567709863416,1567709870738,1DK1KJU4S
200,26923,1567709843816,1567709870739,1DK1EK17K
429,1032,1567709869816,1567709870848,1DK1DDE28
429,518,1567709873716,1567709874234,1DK1KGQ25
429,5013,1567709869716,1567709874729,1DK1EM71P
429,11104,1567709864816,1567709875920,1DK1LQ97Q
429,11004,1567709864916,1567709875920,1DK1J3G8C
429,8703,1567709869116,1567709877819,1DK1H48OR
429,8304,1567709869516,1567709877820,1DK1DD2F1
429,8206,1567709869616,1567709877822,1DK1GNQOS
429,8406,1567709869416,1567709877822,1DK1ES4T6
429,8609,1567709869216,1567709877825,1DK1HVLEF
429,9314,1567709868816,1567709878130,1DK1HCI1F
429,9214,1567709868916,1567709878130,1DK1F5G9Q
429,542,1567709879827,1567709880369,1DK1IPAMJ
429,411,1567709880016,1567709880427,1DK1E721C
429,511,1567709879916,1567709880427,1DK1KAV6C
429,651,1567709880416,1567709881067,1DK1J6T8T
429,854,1567709880316,1567709881170,1DK1LFU6L
429,575,1567709881216,1567709881791,1DK1DLMN6
429,675,1567709881116,1567709881791,1DK1HPAB8
429,1327,1567709880516,1567709881843,1DK1ER29Q
429,18993,1567709862916,1567709881909,1DK1L2A22
429,17994,1567709863916,1567709881910,1DK1G0CGG
429,16905,1567709865016,1567709881921,1DK1EHBSD
429,689,1567709881516,1567709882205,1DK1CL2EF
429,889,1567709881316,1567709882205,1DK1D88UI
429,1287,1567709881416,1567709882703,1DK1FDVNS
429,700,1567709882116,1567709882816,1DK1LSLIH
429,1217,1567709881616,1567709882833,1DK1LDNU1
429,917,1567709881916,1567709882833,1DK1FP7JR
429,14854,1567709868130,1567709882984,1DK1KFMFO
429,14774,1567709868216,1567709882990,1DK1CMLM8
429,14475,1567709868516,1567709882991,1DK1JLKQ6
429,14375,1567709868616,1567709882991,1DK1KN3BO
429,13075,1567709869916,1567709882991,1DK1JKLAK
429,14275,1567709868716,1567709882991,1DK1G61IR
429,688,1567709882616,1567709883304,1DK1JL8S8
429,1356,1567709882416,1567709883772,1DK1JJGMI
429,657,1567709883116,1567709883773,1DK1FT3B6
429,1272,1567709882516,1567709883788,1DK1GAEP2
429,2158,1567709881716,1567709883874,1DK1FPBI6
429,2073,1567709881816,1567709883889,1DK1JPDET
429,557,1567709883616,1567709884173,1DK1K59TG
429,758,1567709883416,1567709884174,1DK1CPV3E
429,1547,1567709882916,1567709884463,1DK1F2CSS
429,1453,1567709883016,1567709884469,1DK1K6IHC
429,1153,1567709883316,1567709884469,1DK1CN2TC
429,1352,1567709883216,1567709884568,1DK1GSHT8
200,26955,1567709857616,1567709884571,1DK1IGR6P
429,898,1567709883716,1567709884614,1DK1IC7A0
429,875,1567709883816,1567709884692,1DK1GRTDP
429,1150,1567709883916,1567709885066,1DK1K5K6T
429,2892,1567709882816,1567709885708,1DK1DD9HE
429,2193,1567709883516,1567709885709,1DK1D0467
429,5219,1567709880716,1567709885935,1DK1IF7N4
429,615,1567709885416,1567709886031,1DK1GAO0B
429,741,1567709885516,1567709886257,1DK1E3H27
429,941,1567709885316,1567709886257,1DK1F0CDV
429,537,1567709886116,1567709886653,1DK1G484G
429,780,1567709886616,1567709887396,1DK1LNPFS
429,681,1567709886716,1567709887397,1DK1GPJTO
429,581,1567709886816,1567709887397,1DK1L5DH8
429,1297,1567709886216,1567709887513,1DK1LI2L5
429,1228,1567709886316,1567709887544,1DK1G74GD
429,1128,1567709886416,1567709887544,1DK1EVH8R
429,886,1567709886916,1567709887802,1DK1CQP93
429,1960,1567709885916,1567709887876,1DK1LP687
429,1861,1567709886016,1567709887877,1DK1LTTO8
429,1362,1567709886516,1567709887878,1DK1HHUG1
429,888,1567709887316,1567709888204,1DK1H0QSS
429,2622,1567709885616,1567709888238,1DK1J8T5S
429,424,1567709888016,1567709888440,1DK1GSI5J
429,725,1567709887716,1567709888441,1DK1H8S8J
429,684,1567709888116,1567709888800,1DK1E9F98
429,1427,1567709887416,1567709888843,1DK1H11FH
429,1228,1567709887616,1567709888844,1DK1KCEO2
429,1328,1567709887516,1567709888844,1DK1GKK37
429,4087,1567709884916,1567709889003,1DK1CSH7E
429,3287,1567709885716,1567709889003,1DK1I87IS
429,3187,1567709885817,1567709889004,1DK1HV3GT
429,1889,1567709887116,1567709889005,1DK1CV4RM
429,1989,1567709887016,1567709889005,1DK1CV5RN
429,1789,1567709887216,1567709889005,1DK1JHT8K
429,686,1567709888416,1567709889102,1DK1HP4J8
429,487,1567709888616,1567709889103,1DK1I1TG8
429,587,1567709888516,1567709889103,1DK1EQHR5
429,9124,1567709880116,1567709889240,1DK1I6CO2
429,9027,1567709880217,1567709889244,1DK1G5MRU
429,8629,1567709880616,1567709889245,1DK1M017Q
429,641,1567709888716,1567709889357,1DK1M2OHH
200,17652,1567709871716,1567709889368,1DK1HT0NQ
429,699,1567709888816,1567709889515,1DK1HL53M
