statusCode,requestResponseLatency,requestTime,responseTime,requestId
429,114,1567709847600,1567709847714,1DK1E97SS
429,112,1567709847700,1567709847812,1DK1ECHQJ
429,1133,1567709847800,1567709848933,1DK1GVOMA
429,1033,1567709847900,1567709848933,1DK1K3P9V
429,852,1567709848100,1567709848952,1DK1DGTRH
429,559,1567709848701,1567709849260,1DK1IEG0B
429,960,1567709848300,1567709849260,1DK1HJF3R
429,767,1567709848500,1567709849267,1DK1HBVOR
429,667,1567709848600,1567709849267,1DK1EBIK9
429,1737,1567709848900,1567709850637,1DK1HLLG5
429,1538,1567709849100,1567709850638,1DK1HFPN8
429,1639,1567709849000,1567709850639,1DK1JCQN7
429,1240,1567709849400,1567709850640,1DK1D1G5K
429,1444,1567709849200,1567709850644,1DK1M03N9
429,1344,1567709849300,1567709850644,1DK1DKMSV
429,848,1567709849800,1567709850648,1DK1L880F
429,1148,1567709849500,1567709850648,1DK1HK5K4
429,1049,1567709849600,1567709850649,1DK1DV9TF
429,652,1567709850000,1567709850652,1DK1LHT67
429,873,1567709850100,1567709850973,1DK1LTQ27
429,574,1567709850400,1567709850974,1DK1J300B
429,675,1567709850300,1567709850975,1DK1KENGM
429,775,1567709850200,1567709850975,1DK1LR9HD
429,475,1567709850500,1567709850975,1DK1GN99L
429,393,1567709850600,1567709850993,1DK1CLIQ7
429,597,1567709850700,1567709851297,1DK1KVM92
429,398,1567709850900,1567709851298,1DK1JD6LA
429,502,1567709850800,1567709851302,1DK1L6J4O
429,447,1567709851100,1567709851547,1DK1LU2JJ
429,547,1567709851000,1567709851547,1DK1L081I
429,574,1567709851200,1567709851774,1DK1FUBBM
429,809,1567709851300,1567709852109,1DK1L0RPR
200,12854,1567709843411,1567709856265,1DK1I9P3H
429,1060,1567709855600,1567709856660,1DK1H3JRT
429,960,1567709855700,1567709856660,1DK1F20N5
429,1160,1567709855500,1567709856660,1DK1IJ51K
429,861,1567709855800,1567709856661,1DK1JR574
429,967,1567709856200,1567709857167,1DK1CRU3A
429,4735,1567709856100,1567709860835,1DK1G54IO
429,4936,1567709855900,1567709860836,1DK1CUVOA
429,4843,1567709856000,1567709860843,1DK1CUMIR
429,855,1567709860200,1567709861055,1DK1HOADA
429,1183,1567709860100,1567709861283,1DK1J5GG5
429,1053,1567709860300,1567709861353,1DK1LGH6B
429,954,1567709860400,1567709861354,1DK1I5UBC
429,654,1567709860700,1567709861354,1DK1F2U8F
429,262,1567709861100,1567709861362,1DK1KCAKP
429,365,1567709861000,1567709861365,1DK1J5K0M
429,449,1567709861300,1567709861749,1DK1K9ISQ
429,973,1567709861200,1567709862173,1DK1FNTCI
200,17635,1567709844900,1567709862535,1DK1EFP9T
429,3723,1567709859700,1567709863423,1DK1E9GQ2
429,3623,1567709859800,1567709863423,1DK1DV3FV
429,3523,1567709859900,1567709863423,1DK1M3CUM
429,3429,1567709860000,1567709863429,1DK1JVRL9
429,1544,1567709861900,1567709863444,1DK1F7MMD
429,1644,1567709861800,1567709863444,1DK1EDROV
429,1245,1567709862200,1567709863445,1DK1JU33O
429,1347,1567709862100,1567709863447,1DK1ELF27
429,1147,1567709862300,1567709863447,1DK1IEN5H
429,2133,1567709861400,1567709863533,1DK1GC17L
429,2040,1567709861500,1567709863540,1DK1FK0K3
429,1940,1567709861600,1567709863540,1DK1L6M2S
429,1841,1567709861700,1567709863541,1DK1EVFAH
429,1580,1567709862700,1567709864280,1DK1KOMT6
429,1380,1567709862900,1567709864280,1DK1E9P47
429,1481,1567709862800,1567709864281,1DK1I723D
429,1683,1567709862600,1567709864283,1DK1M0PKJ
429,1285,1567709863000,1567709864285,1DK1GEALG
429,690,1567709863600,1567709864290,1DK1DCPC9
429,1934,1567709862400,1567709864334,1DK1KDAA6
429,1834,1567709862500,1567709864334,1DK1LU80C
429,3535,1567709860800,1567709864335,1DK1CKEE9
429,1345,1567709864100,1567709865445,1DK1FE1T5
429,1446,1567709864000,1567709865446,1DK1KN6OL
429,1746,1567709863700,1567709865446,1DK1L519K
429,1647,1567709863800,1567709865447,1DK1LCM4F
429,1547,1567709863900,1567709865447,1DK1JFFHN
429,1947,1567709863500,1567709865447,1DK1K2EBU
429,1256,1567709864200,1567709865456,1DK1KOCFH
429,1196,1567709864300,1567709865496,1DK1HR3Q8
429,1096,1567709864400,1567709865496,1DK1E4U95
429,897,1567709864600,1567709865497,1DK1F22HJ
429,997,1567709864500,1567709865497,1DK1E9FIH
429,798,1567709864700,1567709865498,1DK1IVFK0
429,598,1567709864900,1567709865498,1DK1EF8UC
429,698,1567709864800,1567709865498,1DK1KHIER
429,5489,1567709860900,1567709866389,1DK1IUEHT
429,7683,1567709860500,1567709868183,1DK1LHES1
429,7584,1567709860600,1567709868184,1DK1K9KK2
429,4893,1567709863300,1567709868193,1DK1JRSLT
429,4993,1567709863200,1567709868193,1DK1LEBT5
429,1012,1567709867500,1567709868512,1DK1GU6RR
429,1112,1567709867400,1567709868512,1DK1KUM1E
429,1896,1567709867300,1567709869196,1DK1HGL80
429,1503,1567709867700,1567709869203,1DK1LHCMB
429,903,1567709868300,1567709869203,1DK1KAS4I
429,1436,1567709867820,1567709869256,1DK1DTM6O
429,1357,1567709867900,1567709869257,1DK1ID02L
429,1259,1567709868000,1567709869259,1DK1FAKS3
429,1877,1567709868500,1567709870377,1DK1L1FIJ
429,1675,1567709868702,1567709870377,1DK1EFBV8
429,1377,1567709869000,1567709870377,1DK1DN6GT
429,479,1567709869900,1567709870379,1DK1DHP9G
429,1779,1567709868600,1567709870379,1DK1JH4AA
429,580,1567709869800,1567709870380,1DK1F8LML
429,7338,1567709863400,1567709870738,1DK1HHJ41
429,534,1567709873700,1567709874234,1DK1I7JOK
429,6317,1567709868400,1567709874717,1DK1IRQSG
429,5333,1567709869400,1567709874733,1DK1G7LNA
429,10920,1567709865000,1567709875920,1DK1K58CR
429,8519,1567709869300,1567709877819,1DK1L6225
429,8321,1567709869500,1567709877821,1DK1E8P5E
429,8621,1567709869200,1567709877821,1DK1EU976
429,8122,1567709869700,1567709877822,1DK1I8G0N
429,8222,1567709869600,1567709877822,1DK1I413G
429,9330,1567709868800,1567709878130,1DK1DAOO8
429,9231,1567709868900,1567709878131,1DK1K1REQ
429,369,1567709880000,1567709880369,1DK1EMDBS
429,327,1567709880100,1567709880427,1DK1DRIBF
429,467,1567709880600,1567709881067,1DK1JLQ40
429,567,1567709880500,1567709881067,1DK1M0BEA
429,667,1567709880400,1567709881067,1DK1JFKOL
429,884,1567709880200,1567709881084,1DK1KL16L
429,870,1567709880300,1567709881170,1DK1HQRIN
429,491,1567709881300,1567709881791,1DK1DU15E
429,1143,1567709880700,1567709881843,1DK1ERN04
429,18811,1567709863100,1567709881911,1DK1G0KUB
429,1265,1567709880800,1567709882065,1DK1GGL4H
429,805,1567709881400,1567709882205,1DK1JURN8
429,452,1567709882000,1567709882452,1DK1LNJ7S
429,1203,1567709881500,1567709882703,1DK1GDE5S
429,715,1567709882101,1567709882816,1DK1HBV8M
429,616,1567709882200,1567709882816,1DK1DVKKT
429,517,1567709882300,1567709882817,1DK1HHHP4
429,14783,1567709868200,1567709882983,1DK1HKHBI
429,903,1567709882400,1567709883303,1DK1J5O2E
429,1272,1567709882500,1567709883772,1DK1D6DNS
429,473,1567709883300,1567709883773,1DK1FGH1F
429,2174,1567709881700,1567709883874,1DK1CM7Q5
429,1275,1567709882600,1567709883875,1DK1FK3AG
429,2089,1567709881800,1567709883889,1DK1EEPAH
200,8750,1567709875300,1567709884050,1DK1HKOME
429,4298,1567709879900,1567709884198,1DK1D1VEL
429,1562,1567709882900,1567709884462,1DK1GG3D7
429,1469,1567709883000,1567709884469,1DK1DO8G3
429,1069,1567709883400,1567709884469,1DK1DPDQU
429,1369,1567709883100,1567709884469,1DK1M3874
429,1370,1567709883200,1567709884570,1DK1EBEHT
429,913,1567709883700,1567709884613,1DK1IOTUH
429,891,1567709883800,1567709884691,1DK1I3M9Q
429,1166,1567709883900,1567709885066,1DK1G5JBC
429,2908,1567709882800,1567709885708,1DK1HGK6B
429,903,1567709884900,1567709885803,1DK1IM0IF
429,4030,1567709881900,1567709885930,1DK1GNLQD
429,731,1567709885300,1567709886031,1DK1HKHM0
429,537,1567709885500,1567709886037,1DK1LFEJK
429,851,1567709885400,1567709886251,1DK1IRUA3
429,700,1567709885700,1567709886400,1DK1K27VS
429,694,1567709886300,1567709886994,1DK1ISKP4
429,790,1567709886600,1567709887390,1DK1L7AUQ
429,697,1567709886700,1567709887397,1DK1FBVUV
429,1313,1567709886200,1567709887513,1DK1H2SKJ
429,453,1567709887100,1567709887553,1DK1KC4KC
429,353,1567709887200,1567709887553,1DK1L8M88
429,554,1567709887000,1567709887554,1DK1FSVB6
429,902,1567709886900,1567709887802,1DK1JQ793
429,1976,1567709885900,1567709887876,1DK1IAE20
429,1876,1567709886000,1567709887876,1DK1E3F8O
429,1777,1567709886100,1567709887877,1DK1FFI4J
429,1078,1567709886800,1567709887878,1DK1EPASD
429,904,1567709887300,1567709888204,1DK1GC4QL
429,805,1567709887400,1567709888205,1DK1FOP58
429,2439,1567709885800,1567709888239,1DK1KKA4S
429,1838,1567709886401,1567709888239,1DK1JL9JK
429,740,1567709887700,1567709888440,1DK1DG4A0
429,700,1567709888100,1567709888800,1DK1I5TQ5
429,502,1567709888300,1567709888802,1DK1CMKG4
429,1344,1567709887500,1567709888844,1DK1IERPL
429,1249,1567709887600,1567709888849,1DK1EAF2V
429,702,1567709888400,1567709889102,1DK1LGV6R
429,603,1567709888500,1567709889103,1DK1IHO2F
429,657,1567709888700,1567709889357,1DK1LDEJE
429,715,1567709888800,1567709889515,1DK1L4M2M
429,951,1567709889001,1567709889952,1DK1D69IB
429,754,1567709889200,1567709889954,1DK1FV308
429,1302,1567709889100,1567709890402,1DK1LSL4F
200,19680,1567709871800,1567709891480,1DK1DIVPF
429,3701,1567709888200,1567709891901,1DK1JMHMB
429,4099,1567709887900,1567709891999,1DK1KOLUD
429,3400,1567709888600,1567709892000,1DK1FK2U0
429,4000,1567709888000,1567709892000,1DK1JFCRV
429,6137,1567709886500,1567709892637,1DK1IATG5
429,9306,1567709883600,1567709892906,1DK1K5UBA
429,11307,1567709881600,1567709892907,1DK1HPMLH
200,10078,1567709891400,1567709901478,1DK1ISOG3
